QXF13303.1	contig_1_RagTag	34.188	117	61	4	109	224	2743194	2743499	2.16e-07	51.6
QXF13297.1	contig_1_RagTag	30.400	125	71	3	112	235	2743194	2743523	1.28e-06	49.3
QXF12825.1	contig_1_RagTag	28.000	150	89	4	103	249	2743176	2743577	2.21e-06	48.1
AVA15237.1	contig_1_RagTag	32.847	137	76	4	87	222	2743134	2743499	1.58e-08	55.5
WP_343944626.1	contig_1_RagTag	26.014	296	190	9	327	598	5755847	5756719	2.27e-09	58.5
sp|Q6XBH1.1|GPDQ_KLEAE	contig_1_RagTag	26.316	228	158	2	1	227	2586045	2586701	4.60e-20	87.8
WEF25996.1	contig_1_RagTag	51.724	116	55	1	3	117	218353	218006	2.86e-34	122
WEF25996.1	contig_1_RagTag	37.391	115	65	4	5	117	2206293	2205964	9.12e-15	66.6
WEF25996.1	contig_1_RagTag	37.069	116	67	4	1	114	1450372	1450037	3.83e-13	62.0
WEF25765.1	contig_1_RagTag	30.612	98	61	2	37	134	1624554	1624282	3.06e-06	46.6
WEF25765.1	contig_1_RagTag	37.255	102	56	3	53	150	4065449	4065742	9.55e-06	45.1
WEF25765.1	contig_1_RagTag	32.558	129	79	5	14	138	2360101	2359727	9.89e-06	45.1
WEF25732.1	contig_1_RagTag	33.032	221	140	5	7	221	1322068	1321412	3.23e-29	112
WEF25732.1	contig_1_RagTag	27.749	191	128	4	10	196	169164	169718	1.02e-14	70.5
WEF25732.1	contig_1_RagTag	27.933	179	121	4	2	178	2032819	2032301	5.30e-11	59.7
WEF25732.1	contig_1_RagTag	29.310	174	109	5	10	178	3977712	3978206	2.84e-08	51.6
WEF25676.1	contig_1_RagTag	45.963	161	84	2	1	158	878821	879303	2.90e-29	113
WEF25640.1	contig_1_RagTag	37.594	266	147	5	26	275	1152601	1151813	2.16e-42	161
WEF25638.1	contig_1_RagTag	34.388	727	434	12	36	730	2775301	2773154	8.45e-100	336
WEF25638.1	contig_1_RagTag	36.154	650	378	15	46	672	4133946	4132039	1.51e-76	268
WEF25638.1	contig_1_RagTag	30.569	422	263	9	333	729	1597358	1596108	3.91e-51	149
WEF25638.1	contig_1_RagTag	24.183	306	209	5	3	307	1598311	1597460	3.91e-51	70.1
WEF25638.1	contig_1_RagTag	28.092	477	290	10	256	690	137142	135745	3.81e-30	126
WEF25638.1	contig_1_RagTag	25.403	496	324	10	268	719	412761	411280	4.18e-26	113
WEF25638.1	contig_1_RagTag	28.358	201	110	5	556	722	4382998	4382396	1.07e-07	53.5
WEF25638.1	contig_1_RagTag	26.000	200	118	4	544	717	4883369	4882782	1.38e-06	49.7
WEF24897.1	contig_1_RagTag	39.572	187	108	3	3	185	2224434	2224991	1.26e-19	84.0
WEF23470.1	contig_1_RagTag	25.758	264	183	6	1	254	5702657	5701875	1.21e-12	65.5
WEF22886.1	contig_1_RagTag	28.824	170	100	8	10	171	4451986	4452456	8.74e-08	50.4
XXQ42250.1	contig_1_RagTag	28.826	281	175	9	4	278	4451950	4452735	1.37e-20	89.7
XXQ42250.1	contig_1_RagTag	35.156	128	73	4	20	147	5973297	5973650	1.30e-10	59.7
XXQ42250.1	contig_1_RagTag	29.333	150	92	4	13	161	5063807	5064217	6.82e-10	57.4
XXQ42250.1	contig_1_RagTag	26.165	279	180	10	11	283	2452106	2451330	8.24e-10	57.4
XXQ42250.1	contig_1_RagTag	28.369	282	157	12	17	276	29469	28693	1.59e-09	56.6
XXQ42250.1	contig_1_RagTag	25.694	288	163	11	11	261	621557	620736	9.24e-08	50.8
XXQ42250.1	contig_1_RagTag	33.333	126	71	7	11	132	1880460	1880810	4.24e-06	45.8
XXQ42250.1	contig_1_RagTag	29.032	124	82	3	13	135	5702672	5702316	8.16e-06	45.1
sp|Q8Y678.1|STP1_LISMO	contig_1_RagTag	32.340	235	144	5	10	241	1808135	1807467	5.50e-26	104
sp|Q8Y678.1|STP1_LISMO	contig_1_RagTag	41.333	75	44	0	122	196	5680619	5680395	6.21e-12	63.2
sp|Q8Y678.1|STP1_LISMO	contig_1_RagTag	25.974	154	95	3	94	243	4078885	4078469	2.45e-10	58.2
UQX47894.1	contig_1_RagTag	34.400	250	158	5	5	253	686213	685479	5.24e-39	142
UQX47894.1	contig_1_RagTag	31.985	272	161	9	4	255	2999700	3000503	4.85e-29	113
UQX47894.1	contig_1_RagTag	31.356	236	156	5	28	259	1364598	1365299	9.54e-22	92.4
UQX47894.1	contig_1_RagTag	31.224	237	148	9	5	230	1430122	1430820	1.57e-14	70.9
UQX47894.1	contig_1_RagTag	26.165	279	179	9	4	259	2306648	2307472	3.31e-13	67.0
UQX47445.1	contig_1_RagTag	30.108	186	113	6	323	506	1364787	1365299	1.06e-09	58.9
UQX47445.1	contig_1_RagTag	29.861	144	89	4	321	455	2999967	3000389	5.58e-08	53.5
UQX47445.1	contig_1_RagTag	30.263	152	86	6	364	506	2307050	2307472	2.38e-07	51.6
