QXF13303.1	contig_1_RagTag	34.188	117	61	4	109	224	4022251	4022556	2.20e-07	51.6
QXF13297.1	contig_1_RagTag	30.400	125	71	3	112	235	4022251	4022580	1.30e-06	49.3
QXF12825.1	contig_1_RagTag	28.000	150	89	4	103	249	4022233	4022634	2.25e-06	48.1
AVA15237.1	contig_1_RagTag	32.847	137	76	4	87	222	4022191	4022556	1.61e-08	55.5
sp|Q6XBH1.1|GPDQ_KLEAE	contig_1_RagTag	26.316	228	158	2	1	227	3882561	3883217	4.68e-20	87.8
WEF25996.1	contig_1_RagTag	51.724	116	55	1	3	117	1478018	1477671	2.91e-34	122
WEF25996.1	contig_1_RagTag	37.391	115	65	4	5	117	3507418	3507089	9.29e-15	66.6
WEF25996.1	contig_1_RagTag	37.069	116	67	4	1	114	2764002	2763667	3.90e-13	62.0
WEF25765.1	contig_1_RagTag	30.612	98	61	2	37	134	2937601	2937329	3.11e-06	46.6
WEF25765.1	contig_1_RagTag	37.255	102	56	3	53	150	5324822	5325115	9.73e-06	45.1
WEF25732.1	contig_1_RagTag	33.032	221	140	5	7	221	2634637	2633981	3.29e-29	112
WEF25732.1	contig_1_RagTag	27.749	191	128	4	10	196	1426889	1427443	9.94e-15	70.5
WEF25732.1	contig_1_RagTag	27.933	179	121	4	2	178	3343318	3342800	5.40e-11	59.7
WEF25732.1	contig_1_RagTag	29.310	174	109	5	10	178	5235972	5236466	2.89e-08	51.6
WEF25676.1	contig_1_RagTag	45.963	161	84	2	1	158	2149660	2150142	2.96e-29	113
WEF25640.1	contig_1_RagTag	37.594	266	147	5	26	275	2449061	2448273	2.20e-42	161
WEF25638.1	contig_1_RagTag	32.756	751	439	12	36	730	4055907	4053685	1.10e-93	318
WEF25638.1	contig_1_RagTag	36.419	497	284	10	46	524	5392012	5390564	3.50e-59	216
WEF25638.1	contig_1_RagTag	29.259	499	315	10	3	490	2911503	2910088	1.67e-38	152
WEF25638.1	contig_1_RagTag	27.992	518	314	12	219	690	1395954	1394440	3.26e-31	129
WEF25638.1	contig_1_RagTag	25.403	496	324	10	268	719	1677833	1676352	4.26e-26	113
WEF25638.1	contig_1_RagTag	42.484	153	88	0	577	729	5390394	5389936	2.76e-23	104
WEF25638.1	contig_1_RagTag	30.058	173	120	1	558	729	2909860	2909342	4.05e-15	77.8
WEF25638.1	contig_1_RagTag	28.643	199	108	5	558	722	5657533	5656937	8.26e-08	53.9
WEF25638.1	contig_1_RagTag	26.000	200	118	4	544	717	6195190	6194603	1.40e-06	49.7
WEF24897.1	contig_1_RagTag	39.572	187	108	3	3	185	3523196	3523753	1.28e-19	84.0
WEF23470.1	contig_1_RagTag	25.758	264	183	6	1	254	697792	697010	1.23e-12	65.5
WEF22886.1	contig_1_RagTag	28.659	164	97	7	15	171	5738876	5739328	3.54e-07	48.5
XXQ42250.1	contig_1_RagTag	30.038	263	160	9	22	278	5738873	5739607	4.00e-19	85.5
XXQ42250.1	contig_1_RagTag	35.156	128	73	4	20	147	943456	943809	1.80e-10	59.3
XXQ42250.1	contig_1_RagTag	31.405	121	79	2	13	132	6386374	6386727	5.44e-10	57.8
XXQ42250.1	contig_1_RagTag	26.165	279	180	10	11	283	3749513	3748737	8.39e-10	57.4
XXQ42250.1	contig_1_RagTag	28.369	282	157	12	17	276	3045792	3045016	1.62e-09	56.6
XXQ42250.1	contig_1_RagTag	25.714	280	157	11	11	253	1892516	1891719	5.08e-07	48.5
XXQ42250.1	contig_1_RagTag	34.188	117	60	4	23	132	6368380	6368700	3.17e-06	46.2
XXQ42250.1	contig_1_RagTag	33.333	126	71	7	11	132	3196137	3196487	4.32e-06	45.8
XXQ42250.1	contig_1_RagTag	29.032	124	82	3	13	135	697807	697451	8.31e-06	45.1
sp|Q8Y678.1|STP1_LISMO	contig_1_RagTag	34.555	191	120	2	6	196	676820	676263	6.13e-27	107
sp|Q8Y678.1|STP1_LISMO	contig_1_RagTag	32.340	235	144	5	10	241	3123789	3123121	5.60e-26	104
UQX47894.1	contig_1_RagTag	34.400	250	158	5	5	253	1956727	1955993	5.34e-39	142
UQX47894.1	contig_1_RagTag	31.985	272	161	9	4	255	2500379	2499576	4.94e-29	113
UQX47894.1	contig_1_RagTag	31.356	236	156	5	28	259	2677391	2678092	9.71e-22	92.4
UQX47894.1	contig_1_RagTag	31.224	237	148	9	5	230	2743611	2744309	1.59e-14	70.9
UQX47894.1	contig_1_RagTag	26.165	279	179	9	4	259	3605515	3606339	3.37e-13	67.0
UQX47445.1	contig_1_RagTag	30.108	186	113	6	323	506	2677580	2678092	1.08e-09	58.9
UQX47445.1	contig_1_RagTag	29.861	144	89	4	321	455	2500112	2499690	5.68e-08	53.5
UQX47445.1	contig_1_RagTag	30.263	152	86	6	364	506	3605917	3606339	2.43e-07	51.6
UQX47445.1	contig_1_RagTag	29.688	128	83	4	262	388	2743704	2744069	4.34e-06	47.4
QIR83838.1	contig_1_RagTag	37.500	104	62	1	126	229	2499992	2499690	1.01e-10	60.1
QIR83838.1	contig_1_RagTag	37.815	119	62	5	146	264	2677730	2678050	6.43e-09	54.7
PQM29507.1	contig_1_RagTag	26.073	303	183	12	81	362	2677406	2678254	1.27e-07	51.6
PQM29507.1	contig_1_RagTag	27.517	149	102	3	150	296	2500088	2499654	3.20e-07	50.1
PQM29039.1	contig_1_RagTag	31.053	190	119	4	372	559	2500202	2499663	3.92e-17	84.0
PQM29039.1	contig_1_RagTag	30.769	208	124	8	322	522	3605551	3606135	1.26e-14	75.9
PQM29039.1	contig_1_RagTag	31.875	160	71	7	401	553	2677562	2677948	6.02e-11	63.9
PQM29039.1	contig_1_RagTag	29.651	172	101	7	310	480	2743611	2744069	1.52e-09	59.3
PQM27397.1	contig_1_RagTag	43.262	282	144	6	10	285	2500373	2499558	3.64e-51	178
PQM27397.1	contig_1_RagTag	33.553	152	91	4	91	242	2677565	2677990	1.10e-10	60.1
PQM27397.1	contig_1_RagTag	31.410	156	95	5	87	242	1956508	1956077	1.41e-08	53.5
PQM27397.1	contig_1_RagTag	28.205	156	95	6	97	241	3605782	3606231	5.16e-08	51.6
TFF53969.1	contig_1_RagTag	29.891	184	110	6	62	233	2500220	2499690	2.82e-11	62.0
TFF53969.1	contig_1_RagTag	32.743	113	72	3	96	206	2677565	2677897	2.33e-07	49.7
TFF53969.1	contig_1_RagTag	32.000	150	87	6	22	166	2743650	2744069	5.52e-07	48.5
TFF53494.1	contig_1_RagTag	37.634	279	166	5	7	284	2743593	2744408	1.48e-42	154
TFF53494.1	contig_1_RagTag	32.203	295	178	10	4	286	3605491	3606345	5.40e-24	100
TFF53494.1	contig_1_RagTag	34.156	243	140	8	47	285	2677415	2678095	1.58e-17	80.9
TFF53494.1	contig_1_RagTag	28.571	259	139	10	6	249	1956748	1956065	1.53e-11	62.8
TFF53494.1	contig_1_RagTag	26.357	129	78	4	67	179	2500229	2499846	3.44e-06	46.2
TFF53494.1	contig_1_RagTag	27.228	202	130	5	47	245	715212	714649	6.22e-06	45.4
TFF50418.1	contig_1_RagTag	83.846	260	42	0	1	260	1956760	1955981	8.92e-151	463
TFF50418.1	contig_1_RagTag	28.870	239	159	7	9	239	2677316	2678023	3.31e-15	73.2
TFF50418.1	contig_1_RagTag	27.801	241	153	8	9	233	2743602	2744309	1.55e-12	65.1
TFF50418.1	contig_1_RagTag	27.068	266	168	9	10	252	2500382	2499594	3.12e-12	64.3
RRJ18786.1	contig_1_RagTag	47.266	256	131	3	4	257	1956733	1955972	5.50e-71	234
RRJ18786.1	contig_1_RagTag	30.279	251	142	11	3	234	2677316	2678026	1.51e-12	65.1
RRJ18786.1	contig_1_RagTag	29.258	229	137	9	40	246	2500271	2499594	1.64e-12	65.1
